product_name,recommended_product,score
Red Raspberries,Original Applesauce,0.14744195615489714
Red Raspberries,Everything Bagel,0.14744195615489714
Red Raspberries,Almond Flour Sundried Tomato Basil Crackers,0.14744195615489714
Red Raspberries,Organic Australian Style Vanilla Lowfat Yogurt,0.12038585308576923
Red Raspberries,Whole Milk With Vitamin D,0.09325048082403138
Red Raspberries,Almond Milk Hazelnut Creamer,0.09325048082403138
Super Greens Salad,Miso Ramen Broth,0.15811388300841894
Super Greens Salad,Organic California Brown Basmati Rice,0.15811388300841894
Super Greens Salad,Mini Peanut Butter Sandwich Crackers,0.15811388300841894
Super Greens Salad,Mara Natha Organic Peanut Butter Creamy,0.12909944487358058
Super Greens Salad,Cherry Vanilla Cherry On The Bottom Cream Top,0.11180339887498948
Super Greens Salad,Organic Lentil Beans,0.11180339887498948
Super Greens Salad,Organic Super Fruit Punch Juice Drink,0.09128709291752769
Super Greens Salad,Orange Calcium & Vitamin D Pulp Free,0.07453559924999298
Super Greens Salad,Organic Orange Bell Pepper,0.07453559924999298
Super Greens Salad,Organic Whole Cashews,0.06454972243679029
Sinfully Sweet Campari Tomatoes,Organic Potato Russet,0.22360679774997896
Sinfully Sweet Campari Tomatoes,Smooth Almond Butter,0.22360679774997896
Sinfully Sweet Campari Tomatoes,Light Citrus Scent Dishwashing Liquid,0.22360679774997896
Sinfully Sweet Campari Tomatoes,Wholesome Breakfast Blueberry Banana,0.22360679774997896
Sinfully Sweet Campari Tomatoes,Herbed Chicken Couscous,0.22360679774997896
Sinfully Sweet Campari Tomatoes,Ciabatta,0.22360679774997896
Sinfully Sweet Campari Tomatoes,Toffee & Sea Salt Milk Chocolate Bar,0.19999999999999998
Sinfully Sweet Campari Tomatoes,Owl's Howl Coffee,0.15811388300841894
Sinfully Sweet Campari Tomatoes,Peaches,0.15811388300841894
Sinfully Sweet Campari Tomatoes,Organic Cultured Low Fat 1% Cottage Cheese,0.15811388300841894
Honeydew Melon,Fusilli with Spinach No. 34,0.2357022603955158
Honeydew Melon,Wide Egg Noodles,0.19245008972987526
Honeydew Melon,Organic SprouTofu Savory Baked Tofu,0.14907119849998596
Honeydew Melon,Organic Lentil Soup,0.14907119849998596
Honeydew Melon,Wild Sockeye Salmon,0.14907119849998596
Honeydew Melon,Organic Romaine Hearts,0.0890870806374748
Honeydew Melon,Grape White/Green Seedless,0.053376051268362375
Honeydew Melon,Fresh Cauliflower,0.03726779962499649
Honeydew Melon,Organic Raspberries,0.0280717307022173
Honeydew Melon,Banana,0.01529438225803745
Organic Living Butter Lettuce,Za'atar Veggie Burger,0.4082482904638631
Organic Living Butter Lettuce,Peanut Butter Gluten Free Breakfast Bars,0.2886751345948129
Organic Living Butter Lettuce,Strawberry Ice Cream,0.11322770341445959
Organic Living Butter Lettuce,Organic Hass Avocado,0.029774566708770687
Organic Living Butter Lettuce,Organic Whipping Cream,0.0
Organic Living Butter Lettuce,Organic Volcano Rice Ready To Eat Bowl,0.0
Organic Living Butter Lettuce,Organic Watercress,0.0
Organic Living Butter Lettuce,Organic Wheat Square Crackers,0.0
Organic Living Butter Lettuce,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Organic Living Butter Lettuce,Organic Whipped Naturally Buttery Spread,0.0
Red Grapefruit,Organic Mini Cucumber,0.3333333333333333
Red Grapefruit,Donut Peach,0.2357022603955158
Red Grapefruit,Vanilla Yoghurt,0.13608276348795434
Red Grapefruit,Organic Cane Sugar,0.1259881576697424
Red Grapefruit,Globe Eggplant,0.1111111111111111
Red Grapefruit,Organic Snipped Green Beans,0.09245003270420485
Red Grapefruit,Organic Whole Grassmilk Milk,0.0890870806374748
Red Grapefruit,Potato Yukon Gold Organic,0.0890870806374748
Red Grapefruit,Bing Cherries,0.07647191129018724
Red Grapefruit,Organic Raspberries,0.0561434614044346
Tomato Cherry On The Vine,0 Calorie Fuji Apple Pear Water Beverage,0.0
Tomato Cherry On The Vine,Organic White Basmati Rice,0.0
Tomato Cherry On The Vine,Organic Volcano Rice Ready To Eat Bowl,0.0
Tomato Cherry On The Vine,Organic Watercress,0.0
Tomato Cherry On The Vine,Organic Wheat Square Crackers,0.0
Tomato Cherry On The Vine,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Tomato Cherry On The Vine,Organic Whipped Naturally Buttery Spread,0.0
Tomato Cherry On The Vine,Organic Whipping Cream,0.0
Tomato Cherry On The Vine,Organic White Bread,0.0
Tomato Cherry On The Vine,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Green Seedless Grapes,Organic Peach Rings,0.2581988897471611
Green Seedless Grapes,Pink Lady Apples,0.09128709291752767
Green Seedless Grapes,Mixed Fruit Fruit Snacks,0.0816496580927726
Green Seedless Grapes,Organic Medium Salsa,0.06900655593423542
Green Seedless Grapes,English Seedless Cucumber,0.06666666666666665
Green Seedless Grapes,Marinara Sauce,0.06454972243679027
Green Seedless Grapes,Total 2% Lowfat Plain Greek Yogurt,0.06085806194501846
Green Seedless Grapes,Total 2% All Natural Greek Strained Yogurt with Honey,0.053838190205816545
Green Seedless Grapes,Organic Spring Mix,0.04714045207910316
Green Seedless Grapes,Organic Baby Spinach,0.017137262215442182
Brussel Sprouts,Lightly Salted Cashews Halves & Pieces,0.5773502691896258
Brussel Sprouts,Broccoli Florets,0.2357022603955159
Brussel Sprouts,0 Calorie Fuji Apple Pear Water Beverage,0.0
Brussel Sprouts,Organic Whipping Cream,0.0
Brussel Sprouts,Organic Volcano Rice Ready To Eat Bowl,0.0
Brussel Sprouts,Organic Watercress,0.0
Brussel Sprouts,Organic Wheat Square Crackers,0.0
Brussel Sprouts,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Brussel Sprouts,Organic Whipped Naturally Buttery Spread,0.0
Brussel Sprouts,Organic White Basmati Rice,0.0
Broccoli Floret,Butternut Squash,0.26726124191242434
Broccoli Floret,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Broccoli Floret,Organic Volcano Rice Ready To Eat Bowl,0.0
Broccoli Floret,Organic Watercress,0.0
Broccoli Floret,Organic Wheat Square Crackers,0.0
Broccoli Floret,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Broccoli Floret,Organic Whipped Naturally Buttery Spread,0.0
Broccoli Floret,Organic Whipping Cream,0.0
Broccoli Floret,0 Calorie Fuji Apple Pear Water Beverage,0.0
Broccoli Floret,Organic White Basmati Rice,0.0
Baby Spinach,Dairy Free Original Coconutmilk Coffee Creamer,0.3713906763541037
Baby Spinach,Sensible Foods Kale Veggie Burgers - 4 CT,0.2626128657194451
Baby Spinach,Original Coconut Milk Creamer,0.214422506967559
Baby Spinach,Gluten Free Fusilli Brown Rice Pasta,0.18569533817705186
Baby Spinach,Simply Granola Oats Honey Almond Cereal,0.18569533817705186
Baby Spinach,Milk Chocolate Mini's,0.18569533817705186
Baby Spinach,Organic Gluten Free Chia Plus with Quinoa & Amaranth Waffles,0.18569533817705186
Baby Spinach,Crunch Chocolate Peanut Butter Granola Bar,0.18569533817705186
Baby Spinach,Original Green SuperFood Powder,0.18569533817705186
Baby Spinach,Best Grains Bread 100% Whole Wheat Bread,0.18569533817705186
Red Pearl Onions,Original Hummus,0.11624763874381928
Red Pearl Onions,0 Calorie Fuji Apple Pear Water Beverage,0.0
Red Pearl Onions,Organic Whipping Cream,0.0
Red Pearl Onions,Organic Volcano Rice Ready To Eat Bowl,0.0
Red Pearl Onions,Organic Watercress,0.0
Red Pearl Onions,Organic Wheat Square Crackers,0.0
Red Pearl Onions,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Red Pearl Onions,Organic Whipped Naturally Buttery Spread,0.0
Red Pearl Onions,Organic White Basmati Rice,0.0
Red Pearl Onions,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Turmeric Root,Gluten and Dairy Free Rice Macaroni and Cheeze,0.3162277660168379
Turmeric Root,0 Calorie Fuji Apple Pear Water Beverage,0.0
Turmeric Root,Organic White Basmati Rice,0.0
Turmeric Root,Organic Volcano Rice Ready To Eat Bowl,0.0
Turmeric Root,Organic Watercress,0.0
Turmeric Root,Organic Wheat Square Crackers,0.0
Turmeric Root,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Turmeric Root,Organic Whipped Naturally Buttery Spread,0.0
Turmeric Root,Organic Whipping Cream,0.0
Turmeric Root,Organic White Bread,0.0
Passion Fruit,"Wraps, Turmeric",0.5773502691896258
Passion Fruit,Organic White Basmati Rice,0.0
Passion Fruit,Organic Volcano Rice Ready To Eat Bowl,0.0
Passion Fruit,Organic Watercress,0.0
Passion Fruit,Organic Wheat Square Crackers,0.0
Passion Fruit,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Passion Fruit,Organic Whipped Naturally Buttery Spread,0.0
Passion Fruit,Organic Whipping Cream,0.0
Passion Fruit,0 Calorie Fuji Apple Pear Water Beverage,0.0
Passion Fruit,Organic White Onions,0.0
Organic Mini Cucumber,Red Grapefruit,0.3333333333333333
Organic Mini Cucumber,Organic Whole Grassmilk Milk,0.2672612419124244
Organic Mini Cucumber,0 Calorie Fuji Apple Pear Water Beverage,0.0
Organic Mini Cucumber,Organic Whipped Naturally Buttery Spread,0.0
Organic Mini Cucumber,Organic Volcano Rice Ready To Eat Bowl,0.0
Organic Mini Cucumber,Organic Watercress,0.0
Organic Mini Cucumber,Organic Wheat Square Crackers,0.0
Organic Mini Cucumber,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Organic Mini Cucumber,Organic Whipping Cream,0.0
Organic Mini Cucumber,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Organic Blueberries Clamshell,Fresh Goat Cheese,0.5773502691896258
Organic Blueberries Clamshell,0 Calorie Fuji Apple Pear Water Beverage,0.0
Organic Blueberries Clamshell,Organic White Bread,0.0
Organic Blueberries Clamshell,Organic Wheat Square Crackers,0.0
Organic Blueberries Clamshell,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Organic Blueberries Clamshell,Organic Whipped Naturally Buttery Spread,0.0
Organic Blueberries Clamshell,Organic Whipping Cream,0.0
Organic Blueberries Clamshell,Organic White Basmati Rice,0.0
Organic Blueberries Clamshell,Organic White Bread Done Right,0.0
Organic Blueberries Clamshell,Organic Volcano Rice Ready To Eat Bowl,0.0
Organic Red Bartlett Pear,Coffee Cold Brew Fs W Mcts,1.0
Organic Red Bartlett Pear,Light and Lean Macaroni and Cheese,0.5
Organic Red Bartlett Pear,Organic Volcano Rice Ready To Eat Bowl,0.0
Organic Red Bartlett Pear,Organic Wheat Square Crackers,0.0
Organic Red Bartlett Pear,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Organic Red Bartlett Pear,Organic Whipped Naturally Buttery Spread,0.0
Organic Red Bartlett Pear,Organic Whipping Cream,0.0
Organic Red Bartlett Pear,Organic White Basmati Rice,0.0
Organic Red Bartlett Pear,Organic White Bread,0.0
Organic Red Bartlett Pear,Organic White Bread Done Right,0.0
"Carrots, Bag",Organic White Bread,0.0
"Carrots, Bag",Organic Watercress,0.0
"Carrots, Bag",Organic Wheat Square Crackers,0.0
"Carrots, Bag",Organic Wheat-Free & Gluten-Free Original Crackers,0.0
"Carrots, Bag",Organic Whipped Naturally Buttery Spread,0.0
"Carrots, Bag",Organic Whipping Cream,0.0
"Carrots, Bag",Organic White Basmati Rice,0.0
"Carrots, Bag",Organic White Bread Done Right,0.0
"Carrots, Bag",Organic Vitality Snack Wild Raspberry,0.0
"Carrots, Bag",Organic White Cheddar Popcorn,0.0
Honeycrisp Apples,Spider-Man Boy's Small/Medium Bedtime Underwear,0.23570226039551587
Honeycrisp Apples,Made with Extra Virgin Olive Oil Pesto sauce with Basil,0.23570226039551587
Honeycrisp Apples,Maca Berry Probiotic Super Tea,0.16666666666666666
Honeycrisp Apples,Plus A Touch of Downy April Fresh Liquid Laundry Detergent,0.16666666666666666
Honeycrisp Apples,Whole Grain Organic Blueberry Waffles,0.13608276348795437
Honeycrisp Apples,Turkey Store Lean Ground Turkey,0.11785113019775793
Honeycrisp Apples,Clementines,0.041666666666666664
Honeycrisp Apples,Half & Half,0.03207501495497921
Honeycrisp Apples,Organic Gala Apples,0.02686076546751268
Honeycrisp Apples,Strawberries,0.01887128390240993
Supergreens!,Organic 12 Grain Bread,0.31622776601683794
Supergreens!,Organic Spelt English Muffins,0.31622776601683794
Supergreens!,Organic Brown Rice Flour,0.31622776601683794
Supergreens!,"Cheese, Provolone",0.31622776601683794
Supergreens!,Organic Mung-Bean Sprouts,0.22360679774997896
Supergreens!,Plain Almond Milk Yogurt,0.1825741858350554
Supergreens!,Organic Australian Style Vanilla Lowfat Yogurt,0.1825741858350554
Supergreens!,Whole Milk With Vitamin D,0.1414213562373095
Supergreens!,Peach Pear Flavored Sparkling Water,0.13801311186847084
Supergreens!,Plain Bagelettes,0.12909944487358058
Organic Green Onions,Dairy Free Almond Milk Minis Vanilla Non-Dairy Frozen Dessert,0.35355339059327373
Organic Green Onions,Gluten Free Classic Sourdough,0.24999999999999994
Organic Green Onions,Peanut Butter Chocolate Chip Fruit & Nut Food Bar,0.17677669529663687
Organic Green Onions,Organic Egg Whites,0.07715167498104596
Organic Green Onions,Organic Coconut Milk,0.062499999999999986
Organic Green Onions,Honeycrisp Apple,0.03726779962499649
Organic Green Onions,Bag of Organic Bananas,0.018042195912175808
Organic Green Onions,Organic White Basmati Rice,0.0
Organic Green Onions,Organic Wheat Square Crackers,0.0
Organic Green Onions,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Organic Green Beans,Organic Pumpkin Pie Mix,0.4472135954999579
Organic Green Beans,Natural Peanut Butter Crunchy and Flaxseed,0.4472135954999579
Organic Green Beans,Organic Broccoli Florettes,0.4472135954999579
Organic Green Beans,Strawberry Banana Coconut Milk Yogurt,0.3162277660168379
Organic Green Beans,Key Limes,0.22360679774997896
Organic Green Beans,Organic Chopped Spinach,0.12909944487358058
Organic Green Beans,Romaine Hearts,0.08451542547285165
Organic Green Beans,Organic Whole Milk,0.03766217885773548
Organic Green Beans,Bag of Organic Bananas,0.022821773229381923
Organic Green Beans,Organic White English Muffins,0.0
Watercress Package,0 Calorie Fuji Apple Pear Water Beverage,0.0
Watercress Package,Organic White Onions,0.0
Watercress Package,Organic Volcano Rice Ready To Eat Bowl,0.0
Watercress Package,Organic Watercress,0.0
Watercress Package,Organic Wheat Square Crackers,0.0
Watercress Package,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Watercress Package,Organic Whipped Naturally Buttery Spread,0.0
Watercress Package,Organic Whipping Cream,0.0
Watercress Package,Organic White Basmati Rice,0.0
Watercress Package,Organic White Bread,0.0
Organic Dill,Anchovy Paste with Olive Oil,0.20851441405707477
Organic Dill,Spirulina Pacifica Powder,0.20851441405707477
Organic Dill,"Mustard, Stout & Stoneground",0.20851441405707477
Organic Dill,Reduced Fat Irish Butter,0.20851441405707477
Organic Dill,"Honest Face, Hand, & Baby Wipes",0.20851441405707477
Organic Dill,Gourmet Mixed Organic Fingerlings Potatoes,0.20851441405707477
Organic Dill,Dark Brown Sugar,0.14744195615489714
Organic Dill,Organic 4% Milk Fat Whole Milk Cottage Cheese,0.10425720702853739
Organic Dill,Organic Promise Autumn Wheat Cereal,0.10425720702853739
Organic Dill,Baby Seedless Cucumbers,0.06950480468569159
Organic Black Plum,Organic Multigrain Mild Green Mojo Tortilla Chips,0.30151134457776363
Organic Black Plum,Orange Peel In Dark Chocolate Bar,0.21320071635561041
Organic Black Plum,Organic Flax Plus Pumpkin Raisin Crunch Cereal,0.21320071635561041
Organic Black Plum,Organic Strawberry Yogurt & Fruit Snack,0.12309149097933275
Organic Black Plum,Organic Apple Banana GoGo Squeez,0.11396057645963795
Organic Black Plum,Organic Red On the Vine Tomato,0.08703882797784893
Organic Black Plum,Vitamin D Organic Whole Milk,0.08362420100070908
Organic Black Plum,Sweet Onion,0.07537783614444091
Organic Black Plum,Sourdough Bread,0.06917144638660747
Organic Black Plum,Organic Large Green Asparagus,0.0657951694959769
Cucumber Seedless,0 Calorie Fuji Apple Pear Water Beverage,0.0
Cucumber Seedless,Organic White Bread,0.0
Cucumber Seedless,Organic Watercress,0.0
Cucumber Seedless,Organic Wheat Square Crackers,0.0
Cucumber Seedless,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Cucumber Seedless,Organic Whipped Naturally Buttery Spread,0.0
Cucumber Seedless,Organic Whipping Cream,0.0
Cucumber Seedless,Organic White Basmati Rice,0.0
Cucumber Seedless,Organic White Bread Done Right,0.0
Cucumber Seedless,Organic White Pita Bread,0.0
Organic Baby Bella Mushrooms,Organic Extra Large Eggs,0.2041241452319315
Organic Baby Bella Mushrooms,Organic Bakery Tortillas Whole Spelt,0.1666666666666667
Organic Baby Bella Mushrooms,Fresh Pressed Virgin Coconut Oil,0.14433756729740646
Organic Baby Bella Mushrooms,Sea Salt Flakes Original,0.14433756729740646
Organic Baby Bella Mushrooms,Sweet Onion,0.14433756729740646
Organic Baby Bella Mushrooms,0% Fat Free Organic Milk,0.12909944487358058
Organic Baby Bella Mushrooms,Lacinato Kale Og,0.12909944487358058
Organic Baby Bella Mushrooms,Grilled Chicken Breast Strips,0.1091089451179962
Organic Baby Bella Mushrooms,Organic Finely Shredded Cheddar Cheese,0.1091089451179962
Organic Baby Bella Mushrooms,Organic Mixed Vegetables,0.07216878364870323
Red Creamer Potato,0 Calorie Fuji Apple Pear Water Beverage,0.0
Red Creamer Potato,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Red Creamer Potato,Organic Volcano Rice Ready To Eat Bowl,0.0
Red Creamer Potato,Organic Watercress,0.0
Red Creamer Potato,Organic Wheat Square Crackers,0.0
Red Creamer Potato,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Red Creamer Potato,Organic Whipped Naturally Buttery Spread,0.0
Red Creamer Potato,Organic Whipping Cream,0.0
Red Creamer Potato,Organic White Basmati Rice,0.0
Red Creamer Potato,Organic White Bread,0.0
California Cauliflower,Kalamata Hummus,0.35355339059327373
California Cauliflower,Kinder To Skin Australian Tea Tree Oil,0.24999999999999994
California Cauliflower,Genuine Brewed Rice Vinegar,0.24999999999999994
California Cauliflower,Crunchy Organic Dark Roasted Peanut Butter,0.2041241452319315
California Cauliflower,Rosemary,0.17677669529663687
California Cauliflower,Creme Fraiche,0.14433756729740646
California Cauliflower,Organic Original Hommus,0.10206207261596575
California Cauliflower,Baked Aged White Cheddar Rice and Corn Puffs,0.10206207261596575
California Cauliflower,Organic Green Cabbage,0.06681531047810609
California Cauliflower,Total 0% Nonfat Greek Yogurt,0.06681531047810609
White Potato,Medium Black Bean Salsa,1.0
White Potato,0 Calorie Fuji Apple Pear Water Beverage,0.0
White Potato,Organic Vitality Snack Chia Squeeze Strawberry Banana,0.0
White Potato,Organic Vitality Snack Wild Raspberry,0.0
White Potato,Organic Volcano Rice Ready To Eat Bowl,0.0
White Potato,Organic Watercress,0.0
White Potato,Organic Wheat Square Crackers,0.0
White Potato,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
White Potato,Organic Whipped Naturally Buttery Spread,0.0
White Potato,Organic Whipping Cream,0.0
Green Onions,100% Whole Wheat Premium Hot Dog Buns,0.18257418583505536
Green Onions,Celery Salt,0.18257418583505536
Green Onions,Creamline Milk,0.18257418583505536
Green Onions,Poblano Pepper,0.12909944487358055
Green Onions,Sensitive Skin Moisturizing Cream Soap Bars,0.12909944487358055
Green Onions,Organic Jalapeno Pepper,0.10540925533894599
Green Onions,Fresh Mushroom  Pasta Sauce,0.10540925533894599
Green Onions,Large Brown Grade AA Eggs,0.10540925533894599
Green Onions,Organic Homogenized Whole Milk,0.10540925533894599
Green Onions,Eggo Chocolate Chip Waffles,0.09128709291752768
Living Herbs Potted Living Basil,0 Calorie Fuji Apple Pear Water Beverage,0.0
Living Herbs Potted Living Basil,Organic White Basmati Rice,0.0
Living Herbs Potted Living Basil,Organic Volcano Rice Ready To Eat Bowl,0.0
Living Herbs Potted Living Basil,Organic Watercress,0.0
Living Herbs Potted Living Basil,Organic Wheat Square Crackers,0.0
Living Herbs Potted Living Basil,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Living Herbs Potted Living Basil,Organic Whipped Naturally Buttery Spread,0.0
Living Herbs Potted Living Basil,Organic Whipping Cream,0.0
Living Herbs Potted Living Basil,Organic White Bread,0.0
Living Herbs Potted Living Basil,Organic Vitality Snack Strawberry Banana Chia Squeeze,0.0
Bag Of Organic Lemons,Organic Whole Grassmilk Milk,0.1889822365046136
Bag Of Organic Lemons,Organic Butternut Squash,0.16666666666666666
Bag Of Organic Lemons,Organic Garbanzo Beans,0.12499999999999997
Bag Of Organic Lemons,Organic White Onions,0.0
Bag Of Organic Lemons,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Bag Of Organic Lemons,Organic Whipped Naturally Buttery Spread,0.0
Bag Of Organic Lemons,Organic Whipping Cream,0.0
Bag Of Organic Lemons,Organic White Basmati Rice,0.0
Bag Of Organic Lemons,Organic White Bread,0.0
Bag Of Organic Lemons,Organic White Bread Done Right,0.0
Basil,Extra Soft Bathroom Tissue,0.35355339059327373
Basil,Almond Acai Lite Bar,0.24999999999999994
Basil,Tandoor Baked Naan,0.24999999999999994
Basil,Large Grapefruit,0.07715167498104596
Basil,Large Alfresco Eggs,0.05050762722761053
Basil,Original Hummus,0.04109974682633932
Basil,Organic Baby Spinach,0.023466162723196606
Basil,Organic White Chocolate Peanut Butter Cups,0.0
Basil,Organic Whipped Naturally Buttery Spread,0.0
Basil,Organic Volcano Rice Ready To Eat Bowl,0.0
Garlic,Organic Shiitaki Mushrooms,0.1643989873053573
Garlic,Lobster Tails,0.1643989873053573
Garlic,Diced Ham,0.1643989873053573
Garlic,Veggie Loaf & Mashed Potatoes Entrée,0.1643989873053573
Garlic,100% Pure Corn Starch,0.1643989873053573
Garlic,Organic Chocolate Animal Cookies,0.1643989873053573
Garlic,ProteinPLUS Multigrain Penne Pasta,0.1643989873053573
Garlic,Icelandic Style Skyr Non-Fat Strained Plain Yogurt,0.1643989873053573
Garlic,Organic Vanilla Soymilk,0.11624763874381927
Garlic,Cling Wrap Clear Food Wrap,0.11624763874381927
Organic Micro Broccoli Sprouts,"Kefir Cultured Milk, Nonfat, Plain, Unsweetened",0.7071067811865475
Organic Micro Broccoli Sprouts,Organic Premium Tomato Paste,0.35355339059327373
Organic Micro Broccoli Sprouts,Organic Extra Large Grade AA Brown Eggs,0.18257418583505533
Organic Micro Broccoli Sprouts,Limes,0.05832118435198042
Organic Micro Broccoli Sprouts,Organic Wheat Square Crackers,0.0
Organic Micro Broccoli Sprouts,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Organic Micro Broccoli Sprouts,Organic Whipped Naturally Buttery Spread,0.0
Organic Micro Broccoli Sprouts,Organic Whipping Cream,0.0
Organic Micro Broccoli Sprouts,Organic White Basmati Rice,0.0
Organic Micro Broccoli Sprouts,0 Calorie Fuji Apple Pear Water Beverage,0.0
Organic Russet Potato,Buckwheat Soba Noodles,0.16222142113076254
Organic Russet Potato,Gluten Free Raw Green Superfood Goji & Açai Berry Drink Powder,0.16222142113076254
Organic Russet Potato,Smoked Fresh Turkey Kielbasa,0.16222142113076254
Organic Russet Potato,Strong Honey Smoked BBQ Almond Protein Bar,0.16222142113076254
Organic Russet Potato,Organic Teas Black Tea Organic English Breakfast Tea Bags - 16 CT,0.16222142113076254
Organic Russet Potato,Organic Salted Pistachio,0.16222142113076254
Organic Russet Potato,Whole Pine Nut,0.16222142113076254
Organic Russet Potato,Lowfat Milk,0.12262786789699316
Organic Russet Potato,Gluten Free Lemonzest Nutrition bar,0.11470786693528087
Organic Russet Potato,Curate Melon Pomelo Sparking Water,0.0978231976089037
Kale Salad,0 Calorie Fuji Apple Pear Water Beverage,0.0
Kale Salad,Organic White Basmati Rice,0.0
Kale Salad,Organic Volcano Rice Ready To Eat Bowl,0.0
Kale Salad,Organic Watercress,0.0
Kale Salad,Organic Wheat Square Crackers,0.0
Kale Salad,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Kale Salad,Organic Whipped Naturally Buttery Spread,0.0
Kale Salad,Organic Whipping Cream,0.0
Kale Salad,Organic White Bread,0.0
Kale Salad,Organic White Onions,0.0
Organic Large White Flesh Peach,White Peach,0.14433756729740646
Organic Large White Flesh Peach,Avocado Roll,0.14433756729740646
Organic Large White Flesh Peach,Sinfully Sweet Campari Tomatoes,0.09128709291752769
Organic Large White Flesh Peach,Organic Green Seedless Grapes,0.07453559924999299
Organic Large White Flesh Peach,Organic Bartlett Pear,0.06804138174397717
Organic Large White Flesh Peach,Fresh Cauliflower,0.045643546458763846
Organic Large White Flesh Peach,Bag of Organic Bananas,0.02083333333333334
Organic Large White Flesh Peach,Organic White Bread,0.0
Organic Large White Flesh Peach,Organic Wheat Square Crackers,0.0
Organic Large White Flesh Peach,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
English Seedless Cucumber,Shrimp & Angel Hair Pasta,0.2581988897471611
English Seedless Cucumber,Extra Large Eggs,0.2581988897471611
English Seedless Cucumber,Ultra Apple Blossom Antibacterial Dish Liquid,0.18257418583505533
English Seedless Cucumber,Everyday 2 Ply Premium Napkins,0.14907119849998599
English Seedless Cucumber,Organic Canola Oil,0.12909944487358055
English Seedless Cucumber,"Bathroom Tissue, 1‑Ply, 1000 Sheet Rolls",0.12909944487358055
English Seedless Cucumber,Organic Fuel High Protein Vanilla Milk Shake,0.10540925533894598
English Seedless Cucumber,Chicken Breast Tenders Breaded,0.08606629658238703
English Seedless Cucumber,Mint,0.0816496580927726
English Seedless Cucumber,Classic Hummus,0.07161148740394328
Butternut Spirals Organic,0 Calorie Fuji Apple Pear Water Beverage,0.0
Butternut Spirals Organic,Organic Vitality Snack Wild Raspberry,0.0
Butternut Spirals Organic,Organic Watercress,0.0
Butternut Spirals Organic,Organic Wheat Square Crackers,0.0
Butternut Spirals Organic,Organic Wheat-Free & Gluten-Free Original Crackers,0.0
Butternut Spirals Organic,Organic Whipped Naturally Buttery Spread,0.0
Butternut Spirals Organic,Organic Whipping Cream,0.0
Butternut Spirals Organic,Organic White Basmati Rice,0.0
Butternut Spirals Organic,Organic White Bread,0.0
Butternut Spirals Organic,Organic White Bread Done Right,0.0
Gold Potato,Stage 1 First Pears,0.3333333333333333
Gold Potato,"Cheese, Sheep & Goat's Milk, Barrel-Aged, Feta",0.3333333333333333
Gold Potato,Masala Veggies Paneer,0.3333333333333333
Gold Potato,Pizza Poppers Uncured Pepperoni,0.2357022603955158
Gold Potato,Organic SprouTofu Super Firm Tofu,0.16666666666666666
Gold Potato,Naturals Savory Turkey Breakfast Sausage,0.1259881576697424
Gold Potato,"Milk, Vitamin D",0.09622504486493763
Gold Potato,Vine Ripe Tomatoes,0.09245003270420485
Gold Potato,Organic Broccoli Florets,0.06415002990995841
Gold Potato,Macaroni & Cheese,0.06415002990995841
Organic Red Cabbage,Blackberry Greek Yogurt + Chia,0.24253562503633297
Organic Red Cabbage,Flackers Rosemary Flax Seed Crackers,0.24253562503633297
Organic Red Cabbage,Organic Half And Half,0.24253562503633297
Organic Red Cabbage,Burrata alla Panna,0.17149858514250882
Organic Red Cabbage,Soba Pasta Wheat And Buckwheat,0.17149858514250882
Organic Red Cabbage,Green Magic Chia Squeeze,0.140028008402801
Organic Red Cabbage,Comice Pear,0.12126781251816648
Organic Red Cabbage,Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,0.10846522890932808
Organic Red Cabbage,Cara Cara Navel Orange,0.09901475429766744
Organic Red Cabbage,Organic Vegetable Broth,0.09166984970282112
Iceberg Lettuce,Peanut Butter Nutrition Bar,0.2672612419124244
Iceberg Lettuce,Hot 'N Spicy Chicharrones,0.2672612419124244
